1185635;Ortamahalle Mahallesi Muhtarlığı;BAYRAMPAŞA;ORTA
130000259;Akşemseddin Mahallesi Muhtarlığı;ESENYURT;AKŞEMSEDDİN
1185728;Akıncılar Mahallesi Muhtarlığı;GÜNGÖREN;AKINCILAR
1184530;Esentepe Mahallesi Muhtarlığı;ŞİŞLİ;ESENTEPE
1185919;Emniyet Evleri Mahallesi Muhtarlığı;KAĞITHANE;EMNİYET EVLERİ
1186370;Rumeli Hisarı Mahallesi Muhtarlığı;BEŞİKTAŞ;BEBEK
12539542;Esenkent Mahallesi Muhtarlığı;ÜMRANİYE;ESENKENT
66129;Muradiye Mahallesi Muhtarlığı;ŞİŞLİ;TEŞVİKİYE
1186619;Gazitepe Mahallesi Muhtarlığı;SİLİVRİ;GAZİTEPE
125202323;Yeşilkent Mahallesi Muhtarlığı;ESENYURT;YEŞİLKENT
1185196;Yamanevler Mahallesi Muhtarlığı;ÜMRANİYE;YAMANEVLER
1185176;Ortabayır Mahallesi Muhtarlığı;KAĞITHANE;ORTABAYIR
1187000;Yavuz Selim Mahallesi Muhtarlığı;ARNAVUTKÖY;NENEHATUN
1186044;Esenler Mahallesi Muhtarlığı;PENDİK;ESENLER
1184126;Poligon Mahallesi Muhtarlığı;SARIYER;POLİGON
1181533;Teke Mahallesi Muhtarlığı;ŞİLE;TEKE
1185198;Namık Kemal Mahallesi Muhtarlığı;ÜMRANİYE;NAMIK KEMAL
1184196;Küplüce Mahallesi Muhtarlığı;ÜSKÜDAR;KİRAZLITEPE
1184184;Kısıklı Mahallesi Muhtarlığı;ÜSKÜDAR;KISIKLI
4500162;Hüseyinağa Mahallesi Muhtarlığı;BEYOĞLU;HÜSEYİNAĞA
1185464;Taşdelen Mahallesi Muhtarlığı;ÇEKMEKÖY;TAŞDELEN
1186303;Mehmet Akif Mahallesi Muhtarlığı;SULTANBEYLİ;MEHMET AKİF
1186521;Göksu Mahallesi Muhtarlığı;BEYKOZ;GÖKSU
1186180;Bostan Mahallesi Muhtarlığı;BEYOĞLU;BOSTAN
1183541;Yeşiltepe Mahallesi Muhtarlığı;ZEYTİNBURNU;SÜMER
1185764;Gümüşpınar Mahallesi Muhtarlığı;KARTAL;GÜMÜŞPINAR
1185379;Türkali Mahallesi Muhtarlığı;BEŞİKTAŞ;TÜRKALİ
1185525;Mimarsinan Mahallesi Muhtarlığı;EYÜPSULTAN;MİTHATPAŞA
1186393;İnönü Mahallesi Muhtarlığı;ŞİŞLİ;ERGENEKON
1185375;Kayışdağı Mahallesi Muhtarlığı;ATAŞEHİR;KAYIŞDAĞI
1182255;Ulus Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;ULUS
1185876;Yalıköy Mahallesi Muhtarlığı;BEYKOZ;YALIKÖY
1185330;Soğanlık Orta Mahallesi Muhtarlığı;KARTAL;ORTA
130000327;Rasimpaşa Mahallesi Muhtarlığı;KADIKÖY;RASİMPAŞA
1186416;Camikebir Mahallesi Muhtarlığı;BEYOĞLU;CAMİİKEBİR
1186028;Atakent Mahallesi Muhtarlığı;KÜÇÜKÇEKMECE;ATAKENT
1185819;Altınşehir Mahallesi Muhtarlığı;BAŞAKŞEHİR;GÜVERCİNTEPE
1185224;Silahtarağa Mahallesi Muhtarlığı;EYÜPSULTAN;SİLAHTARAĞA
1183721;Yeni Mahalle Mahallesi Muhtarlığı;GAZİOSMANPAŞA;YENİ MAHALLE
1183429;Yeşilce Mahallesi Muhtarlığı;KAĞITHANE;YEŞİLCE
1186275;Türkoba Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;TÜRKOBA
1186306;100. Yıl Mahallesi Muhtarlığı;BAĞCILAR;100. YIL
118258;Orhanlı Mahallesi Muhtarlığı;TUZLA;ORHANLI
1185941;Hacımimi Mahallesi Muhtarlığı;BEYOĞLU;HACIMİMİ
1183147;Elbasan Mahallesi Muhtarlığı;ÇATALCA;ELBASAN
11801146;Küçük Sinekli Mahallesi Muhtarlığı;SİLİVRİ;KÜÇÜK SİNEKLİ
1186600;Cebeci Mahallesi Muhtarlığı;SULTANGAZİ;CEBECİ
1184180;Akfırat Mahallesi Muhtarlığı;TUZLA;AKFIRAT
65156;Hacıahmet Mahallesi Muhtarlığı;BEYOĞLU;HACIAHMET
1184259;Merkez Efendi Mahallesi Muhtarlığı;ZEYTİNBURNU;MERKEZEFENDİ
1186471;75. Yıl Mahallesi Muhtarlığı;SULTANGAZİ;75. YIL
1186504;Barbaros Mahallesi Muhtarlığı;BAĞCILAR;BARBAROS
118964;Haseki Sultan Mahallesi Muhtarlığı;FATİH;HASEKİ SULTAN
4500190;Fetihtepe Mahallesi Muhtarlığı;BEYOĞLU;FETİHTEPE
1185614;Feyzullah Mahallesi Muhtarlığı;MALTEPE;FEYZULLAH
1185374;Kanarya Mahallesi Muhtarlığı;KÜÇÜKÇEKMECE;KANARYA
1185463;İsmetpaşa Mahallesi Muhtarlığı;SULTANGAZİ;İSMETPAŞA
1186704;Merkez Mahallesi Muhtarlığı;BAĞCILAR;MERKEZ
1185210;Bahçelievler Mahallesi Muhtarlığı;PENDİK;BAHÇELİEVLER
1182254;Hürriyet Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;ULUS
1183814;Ağaçdere Mahallesi Muhtarlığı;ŞİLE;AĞAÇDERE
1183931;Hicret Mahallesi Muhtarlığı;ARNAVUTKÖY;HİCRET
1185763;Yavuz Selim Mahallesi Muhtarlığı;BAĞCILAR;YAVUZ SELİM
1186051;Kartaltepe Mahallesi Muhtarlığı;BAKIRKÖY;KARTALTEPE
1183936;İhsaniye Mahallesi Muhtarlığı;EYÜPSULTAN;İHSANİYE
1186033;Zümrütevler Mahallesi Muhtarlığı;MALTEPE;ZÜMRÜTEVLER
1186727;Osmaniye Mahallesi Muhtarlığı;BAKIRKÖY;OSMANİYE
1186178;Göllü Mahallesi Muhtarlığı;BEYKOZ;GÖLLÜ
4800587;Yakacık Yeni Mahallesi Muhtarlığı;KARTAL;YAKACIK ÇARŞI
1184427;Paşa Mahallesi Muhtarlığı;ŞİŞLİ;PAŞA
1185767;Abdurrahman Nafiz Gürman Mahallesi Muhtarlığı;GÜNGÖREN;ABDURRAHMAN NAFİZ GÜRMAN
1183812;Ulupelit Mahallesi Muhtarlığı;ŞİLE;ULUPELİT
1185979;Akpınar Mahallesi Muhtarlığı;SANCAKTEPE;AKPINAR
1183770;Belgrat Mahallesi Muhtarlığı;ÇATALCA;BELGRAT
1186198;Cumhuriyet Mahallesi Muhtarlığı;SARIYER;CUMHURİYET
1183691;Habibler Mahallesi Muhtarlığı;SULTANGAZİ;HABİBLER
1183890;Yayla Mahallesi Muhtarlığı;ŞİŞLİ;PAŞA
1185937;Alibeyköy Mahallesi Muhtarlığı;EYÜPSULTAN;ALİBEYKÖY
1184204;Beylerbeyi Mahallesi Muhtarlığı;ÜSKÜDAR;BEYLERBEYİ
1186943;Uğur Mumcu Mahallesi Muhtarlığı;SULTANGAZİ;UĞUR MUMCU
1183783;Battalgazi Mahallesi Muhtarlığı;SULTANBEYLİ;BATTALGAZİ
1184013;Fatih Mahallesi Muhtarlığı;TUZLA;FATİH
1183729;Yıldız Tabya Mahallesi Muhtarlığı;GAZİOSMANPAŞA;YILDIZTABYA
1186657;Muratpaşa Mahallesi Muhtarlığı;BAYRAMPAŞA;MURATPAŞA
1185347;Çırpıcı Mahallesi Muhtarlığı;ZEYTİNBURNU;ÇIRPICI
1185588;Altınşehir Mahallesi Muhtarlığı;ÜMRANİYE;ALTINŞEHİR
510;Yeniköy Mahallesi Muhtarlığı;ARNAVUTKÖY;YENİKÖY
1183601;Adnan Kahveci Mahallesi Muhtarlığı;BEYLİKDÜZÜ;ADNAN KAHVECİ
130000255;Selahaddin Eyyubi Mahallesi Muhtarlığı;ESENYURT;SELAHADDİN EYYUBİ
1186333;Yeşilbayır Mahallesi Muhtarlığı;ARNAVUTKÖY;YEŞİLBAYIR
1181541;Kurfallı Mahallesi Muhtarlığı;SİLİVRİ;KURFALLI
1185867;Gümüşsuyu Mahallesi Muhtarlığı;BEYOĞLU;GÜMÜŞSUYU
130000253;Yunus Emre Mahallesi Muhtarlığı;ESENYURT;YUNUS EMRE
1185572;Batı Mahallesi Muhtarlığı;PENDİK;BATI
1183724;Yahya Kahya Mahallesi Muhtarlığı;BEYOĞLU;YAHYA KAHYA
1186060;Mehmet Akif Ersoy Mahallesi Muhtarlığı;KAĞITHANE;MEHMET AKİF ERSOY
90;Fatih Mahallesi Muhtarlığı;KÜÇÜKÇEKMECE;FATİH
1435;Evliya Çelebi Mahallesi Muhtarlığı;BEYOĞLU;EVLİYA ÇELEBİ
1184481;Gökalp Mahallesi Muhtarlığı;ZEYTİNBURNU;GÖKALP
130000292;Aşık Veysel Mahallesi Muhtarlığı;ESENYURT;AŞIK VEYSEL
1185924;Talatpaşa Mahallesi Muhtarlığı;ESENYURT;AKEVLER
118424;Esenşehir Mahallesi Muhtarlığı;ÜMRANİYE;ESENŞEHİR
1186349;Beyciler Mahallesi Muhtarlığı;SİLİVRİ;BEYCİLER
1184478;Alemdar Mahallesi Muhtarlığı;FATİH;ALEMDAR
1185617;Mimar Sinan Mahallesi Muhtarlığı;ESENLER;MİMAR SİNAN
1185899;Katip Mustafa Çelebi Mahallesi Muhtarlığı;BEYOĞLU;KATİPMUSTAFA ÇELEBİ
65155;Ataköy 2-5-6. Kısım Mahallesi Muhtarlığı;BAKIRKÖY;ATAKÖY 2-5-6. KISIM
1185225;Haznedar Mahallesi Muhtarlığı;GÜNGÖREN;HAZNEDAR
130000257;Şehitler Mahallesi Muhtarlığı;ESENYURT;ŞEHİTLER
1184011;Sultantepe Mahallesi Muhtarlığı;ÜSKÜDAR;SULTANTEPE
1181569;Karaağaç Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;KARAAĞAÇ
118932;İnkılap Mahallesi Muhtarlığı;ÜMRANİYE;İNKILAP
1186476;Arnavutköy Merkez Mahallesi Muhtarlığı;ARNAVUTKÖY;ARNAVUTKÖY MERKEZ
1186140;Armağanevler Mahallesi Muhtarlığı;ÜMRANİYE;ARMAĞANEVLER
4750075;Huzur Mahallesi Muhtarlığı;ÜMRANİYE;HUZUR
2247;Karakiraz Mahallesi Muhtarlığı;ŞİLE;KARAKİRAZ
1184094;Yavuztürk Mahallesi Muhtarlığı;ÜSKÜDAR;YAVUZTÜRK
125173241;Karadeniz Mahallesi Muhtarlığı;GAZİOSMANPAŞA;KARADENİZ
1185883;Adnan Menderes Mahallesi Muhtarlığı;ARNAVUTKÖY;ADNAN MENDERES
1186551;Çavuşoğlu Mahallesi Muhtarlığı;KARTAL;ÇAVUŞOĞLU
1185794;Göztepe Mahallesi Muhtarlığı;BAĞCILAR;GÖZTEPE
1185126;Gümüşpala Mahallesi Muhtarlığı;AVCILAR;GÜMÜŞPALA
1181546;Çakıl Mahallesi Muhtarlığı;ÇATALCA;ÇAKIL
1183478;Zuhuratbaba Mahallesi Muhtarlığı;BAKIRKÖY;ZUHURATBABA
1185772;Çatma Mescit Mahallesi Muhtarlığı;BEYOĞLU;ÇATMA MESCİT
1184692;Altunizade Mahallesi Muhtarlığı;ÜSKÜDAR;ALTUNİZADE
1185933;Hamidiye Mahallesi Muhtarlığı;ÇEKMEKÖY;HAMİDİYE
1183604;Poyrazköy Mahallesi Muhtarlığı;BEYKOZ;POYRAZKÖY
1186658;Yenimahalle Mahallesi Muhtarlığı;BAĞCILAR;YENİMAHALLE
1186199;Sarıyer Yenimahalle Mahallesi Muhtarlığı;SARIYER;SARIYER YENİMAHALLE
1185834;Oklalı Mahallesi Muhtarlığı;ÇATALCA;OKLALI
130000263;Mehmet Akif Ersoy Mahallesi Muhtarlığı;ESENYURT;MEHTERÇEŞME
1184461;İzzettin Mahallesi Muhtarlığı;ÇATALCA;İZZETTİN
1183934;Nakkaş Mahallesi Muhtarlığı;ÇATALCA;NAKKAŞ
1185964;Yenidoğan Mahallesi Muhtarlığı;BAYRAMPAŞA;ORTA
1184016;Mescit Mahallesi Muhtarlığı;TUZLA;MESCİT
1186937;19 Mayis Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;19.May
1181255;Selimpaşa Mahallesi Muhtarlığı;SİLİVRİ;SELİMPAŞA
1185245;İcadiye Mahallesi Muhtarlığı;ÜSKÜDAR;İCADİYE
1184693;Salacak Mahallesi Muhtarlığı;ÜSKÜDAR;SALACAK
1185246;Karabeyli Mahallesi Muhtarlığı;ŞİLE;KARABEYLİ
1184810;Sarıgazi Mahallesi Muhtarlığı;SANCAKTEPE;SARIGAZİ
1185702;Görele Mahallesi Muhtarlığı;BEYKOZ;GÖRELE
1181007;Derviş Ali Mahallesi Muhtarlığı;FATİH;DERVİŞ ALİ
1184432;Topkapı Mahallesi Muhtarlığı;FATİH;TOPKAPI
1181542;Çanakça Mahallesi Muhtarlığı;ÇATALCA;ÇANAKÇA
1185209;Kozyatağı Mahallesi Muhtarlığı;KADIKÖY;KOZYATAĞI
1183958;Akçakeşe Mahallesi Muhtarlığı;ŞİLE;AKÇAKESE
2254;Kamiloba Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;KAMİLOBA
1185243;Silivri Kapı Mahallesi Muhtarlığı;FATİH;SÜMBÜL EFENDİ
1186284;Beşyol Mahallesi Muhtarlığı;KÜÇÜKÇEKMECE;BEŞYOL
4210090;Anadolu Mahallesi Muhtarlığı;ARNAVUTKÖY;ANADOLU
1183848;İçerenköy Mahalle Muhtarlığı;ATAŞEHİR;İÇERENKÖY
1186939;Site Mahallesi Muhtarlığı;ÜMRANİYE;SİTE
1183444;Kulaksız Mahallesi Muhtarlığı;BEYOĞLU;KULAKSIZ
1185938;Osmanköy Mahallesi Muhtarlığı;ŞİLE;OSMANKÖY
1184528;Alemdağ Mahallesi Muhtarlığı;ÇEKMEKÖY;ALEMDAĞ
1185220;Ortaköy Mahallesi Muhtarlığı;BEŞİKTAŞ;ORTAKÖY
1185200;Postane Mahallesi Muhtarlığı;TUZLA;POSTANE
1181548;Yalıköy Mahallesi Muhtarlığı;ÇATALCA;YALIKÖY
1183851;Abdurrahmangazi Mahallesi Muhtarlığı;SULTANBEYLİ;ABDURRAHMANGAZİ
1181845;Dizdariye Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;DİZDARİYE
271;Çakmaklı Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;ÇAKMAKLI
1185756;Akşemsettin Mahallesi Muhtarlığı;EYÜPSULTAN;AKŞEMSETTİN
1186049;Fenerbahçe Mahallesi Muhtarlığı;KADIKÖY;FENERBAHÇE
1184208;Harbiye Mahallesi Muhtarlığı;ŞİŞLİ;TEŞVİKİYE
1182893;Yolçatı Mahallesi Muhtarlığı;SİLİVRİ;YOLÇATI
1183153;Ahmetli Mahallesi Muhtarlığı;ŞİLE;AHMETLİ
1186125;Örencik Mahallesi Muhtarlığı;ÇATALCA;ÖRENCİK
4750112;Dumlupınar Mahallesi Muhtarlığı;ÜMRANİYE;DUMLUPINAR
1185842;Vatan Mahallesi Muhtarlığı;BAYRAMPAŞA;VATAN
1185795;Güvercintepe Mahallesi Muhtarlığı;BAŞAKŞEHİR;GÜVERCİNTEPE
1183872;Sarıyer Merkez Mahallesi Muhtarlığı;SARIYER;SARIYER MERKEZ
1185197;İstiklal Mahallesi Muhtarlığı;ÜMRANİYE;İSTİKLAL
130000268;Gökevler Mahallesi Muhtarlığı;ESENYURT;GÖKEVLER
1185699;Aziz Mahmud Hüdayi Mahallesi Muhtarlığı;ÜSKÜDAR;AZİZ MAHMUT HÜDAYİ
1185413;Fatih Mahallesi Muhtarlığı;ESENLER;FATİH
1181447;Soğullu Mahallesi Muhtarlığı;ŞİLE;SOĞULLU
1185886;Adem Yavuz Mahallesi Muhtarlığı;ÜMRANİYE;ADEM YAVUZ
1186597;Güzeltepe Mahallesi Muhtarlığı;ÜSKÜDAR;MEHMET AKİF ERSOY
1186027;Ataköy 3-4-11. Mahallesi Muhtarlığı;BAKIRKÖY;ATAKÖY 3-4-11. KISIM
1186144;Hekimbaşı Mahallesi Muhtarlığı;ÜMRANİYE;HEKİMBAŞI
390;Bolluca Mahallesi Muhtarlığı;ARNAVUTKÖY;BOLLUCA
4500208;Yenişehir Mahallesi Muhtarlığı;BEYOĞLU;YENİŞEHİR
1186998;Kurfallı Mahallesi Muhtarlığı;ŞİLE;KURFALLI
1186968;Büyük Sinekli Mahallesi Muhtarlığı;SİLİVRİ;BÜYÜK SİNEKLİ
1186354;Cumhuriyet Mahallesi Muhtarlığı;BEYKOZ;CUMHURİYET
4210048;Esentepe Mahallesi Muhtarlığı;SULTANGAZİ;ESENTEPE
1183919;Hisarbeyli Mahallesi Muhtarlığı;ÇATALCA;HİSARBEYLİ
1181661;Göztepe Mahallesi Muhtarlığı;BEYKOZ;GÖZTEPE
130000302;Nenehatun Mahallesi Muhtarlığı;ARNAVUTKÖY;NENEHATUN
1185615;Ataköy 7-8-9-10. Kısım Mahallesi Muhtarlığı;BAKIRKÖY;ATAKÖY 7-8-9-10. KISIM
1186236;İnönü Mahallesi Muhtarlığı;KÜÇÜKÇEKMECE;İNÖNÜ
1182090;İmrenli Mahallesi Muhtarlığı;ŞİLE;İMRENLİ
1186075;Anadolu Feneri Mahallesi Muhtarlığı;BEYKOZ;ANADOLUFENERİ
1899;Tahtakale Mahallesi Muhtarlığı;FATİH;TAHTAKALE
2373;İsmetpaşa Mahallesi Muhtarlığı;SİLİVRİ;FEVZİPAŞA
1186071;Bahşayiş Mahallesi Muhtarlığı;ÇATALCA;BAHŞAYİŞ
1186553;Yeni Mahalle Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;YENİMAHALLE
1186889;Sofular Mahallesi Muhtarlığı;ŞİLE;SOFULAR
1185159;Yenibosna Merkez Mahallesi Muhtarlığı;BAHÇELİEVLER;YENİBOSNA MERKEZ
1186652;Hürriyet Mahallesi Muhtarlığı;KARTAL;HÜRRİYET
1185928;Basınköy Mahallesi Muhtarlığı;BAKIRKÖY;BASINKÖY
1183775;Emirgan Mahallesi Muhtarlığı;SARIYER;EMİRGAN
1186996;Sortullu Mahallesi Muhtarlığı;ŞİLE;SORTULLU
1185422;Mevlana Mahallesi Muhtarlığı;ATAŞEHİR;MEVLANA
1184626;Esenceli Mahallesi Muhtarlığı;ŞİLE;ESENCELİ
1183539;Mimar Sinan Mahallesi Muhtarlığı;ÜSKÜDAR;MİMAR SİNAN
1182715;Aydınlar Mahallesi Muhtarlığı;ÇATALCA;AYDINLAR
1184197;Necip Fazıl Mahallesi Muhtarlığı;SULTANBEYLİ;NECİP FAZIL
78;Yunus Emre Mahallesi Muhtarlığı;ARNAVUTKÖY;YUNUS EMRE
2479;Balaban Mahallesi Muhtarlığı;ARNAVUTKÖY;BALABAN
1185987;Üvezli Mahallesi Muhtarlığı;ŞİLE;ÜVEZLİ
118752;Molla Gürani Mahallesi Muhtarlığı;FATİH;MOLLA GÜRANİ
1183887;19 Mayıs Mahallesi Muhtarlığı;ŞİŞLİ;19.May
130000293;Çınar Mahallesi Muhtarlığı;ESENYURT;ÇINAR
1186650;Örnek Mahallesi Muhtarlığı;ESENYURT;ÇINAR
1182698;Çiftlikköy Mahallesi Muhtarlığı;ÇATALCA;ÇİFTLİKKÖY
4500166;Asmalı Mescit Mahalle Muhtarlığı;BEYOĞLU;ASMALI MESCİT
1185528;Kocatepe Mahallesi Muhtarlığı;BAYRAMPAŞA;KOCATEPE
1186197;Ferahevler Mahallesi Muhtarlığı;SARIYER;FERAHEVLER
1185921;Yıldırım Mahallesi Muhtarlığı;BAYRAMPAŞA;YILDIRIM
1185425;Sanayi Mahallesi Muhtarlığı;PENDİK;ŞEYHLİ
1186283;Atatürk Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;ATATÜRK
1181450;Geredeli Mahallesi Muhtarlığı;ŞİLE;GEREDELİ
59;Maden Mahallesi Muhtarlığı;ADALAR;NİZAM
1185935;Çınar Mahallesi Muhtarlığı;MALTEPE;ÇINAR
1185527;Altayçeşme Mahallesi Muhtarlığı;MALTEPE;ALTAYÇEŞME
1935;Yeni Mahalle Mahallesi Muhtarlığı;BEYKOZ;YENİ MAHALLE
1183935;Çubuklu Mahallesi Muhtarlığı;BEYKOZ;ÇUBUKLU
1184132;Güzelce Mahallesi Muhtarlığı;BÜYÜKÇEKMECE;GÜZELCE
118860;Saraç İshak Mahallesi Muhtarlığı;FATİH;SARAÇ İSHAK
1183915;Yeniköy Mahallesi Muhtarlığı;ŞİLE;YENİKÖY
1183753;Uskumruköy Mahallesi Muhtarlığı;SARIYER;USKUMRUKÖY
1183318;Kadıköy Mahallesi Muhtarlığı;SİLİVRİ;KADIKÖY
1185757;Cumhuriyet Mahallesi Muhtarlığı;KÜÇÜKÇEKMECE;YENİ MAHALLE
1186547;Kemalpaşa Mahallesi Muhtarlığı;BAĞCILAR;KEMALPAŞA
1185576;Ertuğrul Gazi Mahallesi Muhtarlığı;PENDİK;ERTUĞRUL GAZİ
1186725;19 Mayıs Mahallesi Muhtarlığı;KADIKÖY;19.May
1185643;Teşvikiye Mahallesi Muhtarlığı;ŞİŞLİ;TEŞVİKİYE
4100070;Kücük Camlıca Mahallesi Muhtarlığı;ÜSKÜDAR;KÜÇÜKÇAMLICA
118442;Osmanağa Mahallesi Muhtarlığı;KADIKÖY;OSMANAĞA
1183891;Yenidoğan Mahallesi Muhtarlığı;ZEYTİNBURNU;YENİDOĞAN
1183873;Ekşioğlu Mahallesi Muhtarlığı;ÇEKMEKÖY;EKŞİOĞLU
4900005;Çiftehavuzlar Mahallesi Muhtarlığı;ESENLER;ÇİFTE HAVUZLAR
1185192;Eğitim Mahallesi Muhtarlığı;KADIKÖY;EĞİTİM
66133;PTT Evleri Mahallesi Muhtarlığı;SARIYER;PTT EVLERİ
1183961;Anadolu Hisarı Mahallesi Muhtarlığı;BEYKOZ;ANADOLU HİSARI
1186500;Soğanlı Mahallesi Muhtarlığı;BAHÇELİEVLER;SOĞANLI
1031;Alibey Mahallesi Muhtarlığı;SİLİVRİ;ALİBEY
1183787;Kısırkaya Mahallesi Muhtarlığı;SARIYER;KISIRKAYA
1183733;Emek Mahallesi Muhtarlığı;SANCAKTEPE;EMEK
1186606;İncirtepe Mahallesi Muhtarlığı;ESENYURT;İNCİRTEPE
1185587;Bağlarbaşı Mahallesi Muhtarlığı;GAZİOSMANPAŞA;BAĞLARBAŞI
1184122;Soğukpınar Mahallesi Muhtarlığı;ÇEKMEKÖY;SOĞUKPINAR
1186084;Hamidiye Mahallesi Muhtarlığı;SULTANBEYLİ;HAMİDİYE
1186054;Cevizli Mahallesi Muhtarlığı;MALTEPE;CEVİZLİ
1185486;Yıldıztepe Mahallesi Muhtarlığı;BAĞCILAR;YILDIZTEPE
1184811;Yunus Emre Mahallesi Muhtarlığı;SANCAKTEPE;YUNUS EMRE
1184754;Karagümrük Mahallesi Muhtarlığı;FATİH;KARAGÜMRÜK
1185530;Girne Mahallesi Muhtarlığı;MALTEPE;GİRNE
2423;Yeşilvadi Mahallesi Muhtarlığı;ŞİLE;YEŞİLVADİ
1185178;Güzelyalı Mahallesi Muhtarlığı;PENDİK;GÜZELYALI
1186641;Yarımburgaz Mahallesi Muhtarlığı;KÜÇÜKÇEKMECE;YARIMBURGAZ
1653;Saray Mahallesi Muhtarlığı;ÜMRANİYE;SARAY
118776;Şehsuvar Bey Mahallesi Muhtarlığı;FATİH;ŞEHSUVAR BEY
1185766;Yenimahalle Mahallesi Muhtarlığı;KÜÇÜKÇEKMECE;YENİ MAHALLE
1185862;Akşemsettin Mahallesi Muhtarlığı;SULTANBEYLİ;AKŞEMSETTİN
1185975;Seymen Mahallesi Muhtarlığı;SİLİVRİ;SEYMEN
1185191;Başıbüyük Mahallesi Muhtarlığı;MALTEPE;BAŞIBÜYÜK
1186114;Atatürk Mahallesi Muhtarlığı;ATAŞEHİR;ATATÜRK
1183728;Sütlüce Mahallesi Muhtarlığı;BEYOĞLU;SÜTLÜCE
1185901;Yayla Mahallesi Muhtarlığı;SULTANGAZİ;YAYLA
1185922;Dumlupınar Mahallesi Muhtarlığı;PENDİK;DUMLUPINAR
1184431;Hacı Kadın Mahallesi Muhtarlığı;FATİH;MOLLA HÜSREV
1185070;Maden Mahallesi Muhtarlığı;SARIYER;MADEN
1185569;Sümbül Efendi Mahallesi Muhtarlığı;FATİH;SÜMBÜL EFENDİ
1186914;Müeyyetzade Mahallesi Muhtarlığı;BEYOĞLU;BEREKETZADE
1185781;Sultan Murat Mahallesi Muhtarlığı;KÜÇÜKÇEKMECE;YEŞİLOVA
1185009;Polonezköy Mahallesi Muhtarlığı;BEYKOZ;POLONEZKÖY
1185221;Terazidere Mahallesi Muhtarlığı;BAYRAMPAŞA;TERAZİDERE
1186078;Çayırbaşı Mahallesi Muhtarlığı;SARIYER;ÇAYIRBAŞI
1185773;Kılıçali Paşa Mahallesi Muhtarlığı;BEYOĞLU;KILIÇALİ PAŞA
1184759;Mimar Sinan Mahallesi Muhtarlığı;SİLİVRİ;PİRİ MEHMET PAŞA
1185450;Sancaktepe Mahallesi Muhtarlığı;BAĞCILAR;SANCAKTEPE
1183476;Yavuz Selim Mahallesi Muhtarlığı;BEYKOZ;YAVUZ SELİM
4210092;Hadımköy Mahallesi Muhtarlığı;ARNAVUTKÖY;HADIMKÖY
1185976;Acıbadem Mahallesi Muhtarlığı;ÜSKÜDAR;ACIBADEM
1186576;Kalyoncu Kulluğu Mahallesi Muhtarlığı;BEYOĞLU;KAMER HATUN
1185980;Atikali Mahallesi Muhtarlığı;FATİH;ATİKALİ
1184012;Tomtom Mahallesi Muhtarlığı;BEYOĞLU;BEREKETZADE
1185768;Kazım Karabekir Mahallesi Muhtarlığı;ESENLER;MENDERES
1183731;İstinye Mahallesi Muhtarlığı;SARIYER;İSTİNYE
1185977;Cumhuriyet Mahallesi Muhtarlığı;ÜSKÜDAR;CUMHURİYET
1183440;Yenidoğan Mahallesi Muhtarlığı;GAZİOSMANPAŞA;YENİDOĞAN
1238;Ortaköy Mahallesi Muhtarlığı;SİLİVRİ;ORTAKÖY
1185222;Levent Mahallesi Muhtarlığı;BEŞİKTAŞ;LEVENT
1185013;Örnekköy Mahallesi Muhtarlığı;BEYKOZ;ÖRNEKKÖY
1183295;Kaleiçi Mahallesi Muhtarlığı;ÇATALCA;KALEİÇİ
1185455;Deliklikaya Mahallesi Muhtarlığı;ARNAVUTKÖY;DELİKLİKAYA
1181813;Elmalı Mahallesi Muhtarlığı;BEYKOZ;ELMALI
1183722;Emekyemez Mahallesi Muhtarlığı;BEYOĞLU;EMEKYEMEZ
1185406;Kazım Karabekir Mahallesi Muhtarlığı;BAĞCILAR;BARBAROS
118817;Cumhuriyet Mahallesi Muhtarlığı;BEYLİKDÜZÜ;CUMHURİYET
1184748;Veysel Karani Mahallesi Muhtarlığı;SANCAKTEPE;VEYSEL KARANİ
1184242;Hürriyet Mahallesi Muhtarlığı;GAZİOSMANPAŞA;HÜRRİYET
1184048;Mehmet Akif Ersoy Mahallesi Muhtarlığı;ÜSKÜDAR;MEHMET AKİF ERSOY
1185822;Yahya Kemal Mahallesi Muhtarlığı;KAĞITHANE;YAHYA KEMAL
1186237;Mehmet Akif Mahallesi Muhtarlığı;KÜÇÜKÇEKMECE;MEHMET AKİF
1184038;Yeni Mahalle Mahallesi Muhtarlığı;SİLİVRİ;PİRİ MEHMET PAŞA
1184752;Ergenekon Mahallesi Muhtarlığı;ŞİŞLİ;ERGENEKON
1185784;İnönü Mahallesi Muhtarlığı;ESENYURT;İNÖNÜ
1183808;Bekirli Mahallesi Muhtarlığı;SİLİVRİ;BEKİRLİ
1185418;Topselvi Mahallesi Muhtarlığı;KARTAL;YUNUS
